regiao,setor,vab,empregos,empresas,share_nacional
IjuA,Agropecuária,1074.780284,16720.976400581956,992,0.001818804319714507
IjuA,Indústria,1449.3200120000001,24806.04463676228,1467,0.0007267272799552138
IjuA,Construção,217.3980018,4820.375360179535,245,0.0007267272799552137
IjuA,Serviços,3121.0456879999997,53602.91773223501,2844,0.0006088189587720098
Santa Rosa,Agropecuária,646.4915129999999,12201.055660860879,1284,0.0010940297044964842
Santa Rosa,Indústria,558.460887,12004.55418665088,685,0.0002800270181951272
Santa Rosa,Construção,83.76913305,1655.1789787121234,167,0.0002800270181951272
Santa Rosa,Serviços,1163.32878,22926.153024734387,1392,0.00022692926901783715
Santo Angelo,Agropecuária,464.387774,8282.047516495011,594,0.0007858634010575172
Santo Angelo,Indústria,249.70922399999998,3979.9966522979116,141,0.0001252107910155919
Santo Angelo,Construção,37.456383599999995,702.3559177137591,47,0.0001252107910155919
Santo Angelo,Serviços,999.364718,22551.815943907754,1826,0.00019494497930151522
TrAs Passos,Agropecuária,3593.624221,78715.57912357249,3814,0.006081335277439348
TrAs Passos,Indústria,10119.895853999999,248680.6093382954,14143,0.005074382694308276
TrAs Passos,Construção,1517.9843780999997,36219.69811692583,2319,0.005074382694308276
TrAs Passos,Serviços,27744.742247,643267.0597517316,21481,0.0054121364359265775
SAo Luiz Gonzaga,Agropecuária,2278.6427479999998,49809.984742679524,3425,0.003856048845373623
SAo Luiz Gonzaga,Indústria,1597.653256,28682.277390827272,2425,0.0008011054807987228
SAo Luiz Gonzaga,Construção,239.6479884,5548.593587175738,175,0.0008011054807987228
SAo Luiz Gonzaga,Serviços,4951.976898,89750.45558318774,7846,0.0009659767014930694
TrAs de Maio,Agropecuária,1278.756893,23983.627168164552,969,0.002163985137685222
TrAs de Maio,Indústria,1271.309782,24102.800018301747,2102,0.0006374682555982782
TrAs de Maio,Construção,190.6964673,3483.6315884938863,374,0.0006374682555982782
TrAs de Maio,Serviços,3960.672589,73133.00463421413,4905,0.0007726040573334345
Cerro Largo,Agropecuária,2326.285398,56103.14902018835,3377,0.0039366724471577505
Cerro Largo,Indústria,572.104608,12503.142712930823,511,0.0002868683397588274
Cerro Largo,Construção,85.81569119999999,2143.878521738511,63,0.0002868683397588273
Cerro Largo,Serviços,3302.013982,74949.88227673052,4265,0.0006441202453720242
Passo Fundo,Agropecuária,1495.66392,33855.96417261286,2167,0.0025310475443529193
Passo Fundo,Indústria,212.31430300000002,3720.967620757104,188,0.00010645999133197443
Passo Fundo,Construção,31.847145450000003,696.7457945653432,58,0.00010645999133197443
Passo Fundo,Serviços,2292.685786,47457.68090999771,2529,0.00044723170134634285
Erechim,Agropecuária,633.377869,11527.94255620628,643,0.0010718380503421752
Erechim,Indústria,175.258572,3722.902943030464,160,8.787927046052198e-05
Erechim,Construção,26.288785799999996,503.59227405483045,17,8.787927046052197e-05
Erechim,Serviços,834.4702910000001,17141.84097690852,1271,0.0001627792043051938
Cruz Alta,Agropecuária,4202.21458,94001.22103108175,8332,0.007111226493685181
Cruz Alta,Indústria,9426.246916999999,202254.11538488144,6930,0.004726568822246848
Cruz Alta,Construção,1413.9370375499998,27845.808751598335,1304,0.004726568822246848
Cruz Alta,Serviços,14829.095856999998,284262.8278617829,15087,0.002892695462261706
Carazinho,Agropecuária,2032.868893,42621.0374134314,3295,0.003440136350697747
Carazinho,Indústria,4509.584104,86432.46018406253,3031,0.002261224410409362
Carazinho,Construção,676.4376156,13427.380526041434,838,0.002261224410409362
Carazinho,Serviços,3395.1610840000003,64867.60459437111,5716,0.0006622903483827913
Frederico Westphalen,Agropecuária,2234.900082,49173.588743530665,3055,0.003782025018307748
Frederico Westphalen,Indústria,967.445532,19306.02235254006,843,0.0004851027062028759
Frederico Westphalen,Construção,145.11682979999998,3220.362386461643,222,0.00048510270620287586
Frederico Westphalen,Serviços,2667.631391,64695.09683446577,4095,0.0005203719292225076
Marau,Agropecuária,1143.943334,27204.296756897766,1476,0.0019358459662512895
Marau,Indústria,6148.292615,103461.98218188233,8315,0.0030829160789009225
Marau,Construção,922.24389225,19248.293127908226,1027,0.0030829160789009225
Marau,Serviços,38505.61866,868639.573036478,38982,0.007511248793821975
Soledade,Agropecuária,827.1513199999999,14573.524554763859,1181,0.0013997525040881347
Soledade,Indústria,6192.530632,96501.66311116326,8002,0.003105098187406178
Soledade,Construção,928.8795948,19912.743708976403,1402,0.003105098187406178
Soledade,Serviços,11733.104826,230458.69120207202,13316,0.002288763887947341
Tapejara - Sananduva,Agropecuária,1224.241199,27494.112377065314,1772,0.0020717305799718855
Tapejara - Sananduva,Indústria,3338.427814,58213.32358822771,2065,0.0016739757572567418
Tapejara - Sananduva,Construção,500.7641721,11601.52288622538,258,0.0016739757572567418
Tapejara - Sananduva,Serviços,7699.203981000001,177556.73060141125,8157,0.0015018752750426683
Lagoa Vermelha,Agropecuária,1134.388649,20418.198007866195,992,0.0019196769849160202
Lagoa Vermelha,Indústria,1071.874086,18265.098601286238,978,0.0005374659374904573
Lagoa Vermelha,Construção,160.7811129,3904.405124043152,134,0.0005374659374904573
Lagoa Vermelha,Serviços,4114.819188,71036.47180178699,4009,0.0008026732653114713
Palmeira das MissAes,Agropecuária,2381.172657,38344.50748712007,4305,0.004029555788295118
Palmeira das MissAes,Indústria,2349.373944,53679.037495295466,2739,0.0011780380604589156
Palmeira das MissAes,Construção,352.40609159999997,7672.973423447134,588,0.0011780380604589156
Palmeira das MissAes,Serviços,6615.996626,119578.11616711594,8663,0.001290575204511537
Nonoai,Agropecuária,406.067511,6659.43586499124,513,0.0006871705353152144
Nonoai,Indústria,928.258962,21626.1617595793,1676,0.0004654535264557639
Nonoai,Construção,139.23884429999998,3192.0702189494864,275,0.00046545352645576386
Nonoai,Serviços,1527.165147,34611.70335060867,2469,0.0002979024300234606
Caxias do Sul,Agropecuária,2222.800905,55074.376891073814,1610,0.003761550102903931
Caxias do Sul,Indústria,6273.301931999999,153744.15281712238,3819,0.0031455990475760757
Caxias do Sul,Construção,940.9952897999999,23424.93271360569,1583,0.0031455990475760757
Caxias do Sul,Serviços,12823.21573,241787.76254686658,21651,0.0025014106262091535
Bento GonAalves,Agropecuária,1509.423936,22803.047703175707,1008,0.0025543330259650294
Bento GonAalves,Indústria,2841.300131,55634.23751480178,4869,0.0014247028252156793
Bento GonAalves,Construção,426.19501965,9514.71839551802,840,0.0014247028252156793
Bento GonAalves,Serviços,5302.995961,99338.39225122868,9489,0.00103444960506717
Nova Prata - GuaporA,Agropecuária,1513.015834,37293.9251720918,1497,0.002560411440033122
Nova Prata - GuaporA,Indústria,1391.072908,25443.656769892255,1179,0.0006975206457372986
Nova Prata - GuaporA,Construção,208.6609362,3624.922368374144,147,0.0006975206457372986
Nova Prata - GuaporA,Serviços,3974.983673,97251.52545480346,2419,0.000775395704790977
Vacaria,Agropecuária,1041.008821,17066.053410367935,1332,0.0017616543294310244
Vacaria,Indústria,2549.343766,46214.64682136118,2091,0.0012783082034307552
Vacaria,Construção,382.4015649,8613.357751136844,561,0.0012783082034307552
Vacaria,Serviços,4060.229001,98652.22201590156,5097,0.0007920244174153012
Santa Cruz do Sul,Agropecuária,1278.861004,27121.618407689046,1038,0.002164161320240251
Santa Cruz do Sul,Indústria,1115.210364,17956.90753066316,1827,0.0005591958902776702
Santa Cruz do Sul,Construção,167.2815546,3602.0503358346155,102,0.0005591958902776702
Santa Cruz do Sul,Serviços,3301.7677300000005,76652.66723555703,5999,0.000644072209264507
Lajeado,Agropecuária,368.002005,5798.663363932788,371,0.0006227539212634083
Lajeado,Indústria,864.282084,19390.987177839914,852,0.0004333738324309728
Lajeado,Construção,129.6423126,2022.4703452980095,123,0.0004333738324309728
Lajeado,Serviços,1534.147762,24464.376378862475,2837,0.0002992645210720316
Sobradinho,Agropecuária,346.928629,5441.365901299941,315,0.0005870923559459635
Sobradinho,Indústria,513.786418,9785.556185310874,714,0.00025762606114561294
Sobradinho,Construção,77.0679627,1818.0009943866871,45,0.0002576260611456129
Sobradinho,Serviços,1103.1866579999999,25513.255314197126,1594,0.00021519741125133228
Encantado,Agropecuária,545.090949,11730.143218154895,598,0.0009224339034102343
Encantado,Indústria,2128.772006,36368.67629168021,1600,0.0010674224303508643
Encantado,Construção,319.3158009,6716.027591928406,341,0.0010674224303508643
Encantado,Serviços,2210.491931,48791.358987247506,2936,0.00043119823621285916
Campo Grande,Agropecuária,1006.722756,15999.978068769757,1179,0.0017036335003775469
Campo Grande,Indústria,1734.9418180000002,32253.86750191006,921,0.0008699455867830062
Campo Grande,Construção,260.2412727,6024.9380305643235,318,0.0008699455867830061
Campo Grande,Serviços,3251.4800099999998,77909.41517164413,6002,0.0006342626388864975
TrAs Lagoas,Agropecuária,1027.7522900000001,22294.147965749915,1983,0.001739220873769282
TrAs Lagoas,Indústria,24774.074106,378253.84800254635,35548,0.012422374175057118
TrAs Lagoas,Construção,3716.1111158999997,82505.66600664072,5399,0.012422374175057116
TrAs Lagoas,Serviços,37126.737745,817906.0954643545,63864,0.007242272006276499
ParanaAba - ChapadAo do Sul - CassilAndia,Agropecuária,1995.6716709999998,44668.07798629786,3335,0.003377189096210355
ParanaAba - ChapadAo do Sul - CassilAndia,Indústria,2533.7530349999997,62154.76672966576,3998,0.0012704905997005008
ParanaAba - ChapadAo do Sul - CassilAndia,Construção,380.06295524999996,7911.727508233921,282,0.0012704905997005008
ParanaAba - ChapadAo do Sul - CassilAndia,Serviços,5026.373183,83815.52056015086,6879,0.0009804891032000852
Coxim,Agropecuária,190.51344900000004,4204.352307316555,100,0.00032239769296410866
Coxim,Indústria,2732.7841399999998,41928.827141640424,2672,0.0013702900452097998
Coxim,Construção,409.91762099999994,6924.636266725616,491,0.0013702900452097998
Coxim,Serviços,3244.173417,79403.51108847697,5111,0.0006328373498048496
Dourados,Agropecuária,406.66105,7002.763612977011,230,0.0006881749557657844
Dourados,Indústria,10267.013413,247798.91704957548,17229,0.005148151318628991
Dourados,Construção,1540.05201195,37649.7512341361,1146,0.0051481513186289905
Dourados,Serviços,20471.421193,374624.03673046216,34501,0.003993337676287652
NaviraA - Mundo Novo,Agropecuária,806.523427,18813.97309078387,767,0.0013648448104380635
NaviraA - Mundo Novo,Indústria,8290.167864000001,192188.92394189414,6479,0.0041569088208911345
NaviraA - Mundo Novo,Construção,1243.5251796,19674.65449162957,1213,0.004156908820891134
NaviraA - Mundo Novo,Serviços,41799.530474,705496.9763266799,54900,0.008153788558169795
Nova Andradina,Agropecuária,94.802907,2006.7432789900938,90,0.00016043087069979477
Nova Andradina,Indústria,4039.625063,80907.04829356482,5953,0.00202557455204234
Nova Andradina,Construção,605.94375945,12085.924278908044,546,0.00202557455204234
Nova Andradina,Serviços,6102.378302,121469.06329273216,7902,0.0011903842414550856
Ponta PorA,Agropecuária,1038.400916,15718.761680876789,638,0.0017572410842775575
Ponta PorA,Indústria,2179.0246930000003,33589.834459577236,2245,0.0010926204530315523
Ponta PorA,Construção,326.85370395,7970.625029570056,353,0.001092620453031552
Ponta PorA,Serviços,4964.203428999999,111465.97961302886,3017,0.0009683617174835221
Amambai,Agropecuária,265.381147,4279.343611574065,435,0.0004490930692718128
Amambai,Indústria,686.898814,13675.288542456634,1080,0.0003444291823541606
Amambai,Construção,103.0348221,2387.564661013516,87,0.0003444291823541606
Amambai,Serviços,1052.895821,23206.043898060692,904,0.00020538723284355218
CorumbA,Agropecuária,658.757842,16334.225063886435,1203,0.0011147874840206939
CorumbA,Indústria,476.22807599999993,11050.334491288577,311,0.00023879331786235263
CorumbA,Construção,71.43421139999998,1237.5842093928698,129,0.0002387933178623526
CorumbA,Serviços,1135.1360409999998,28244.028824797595,1201,0.0002214297423467264
Jardim,Agropecuária,2068.999017,41893.634332798116,3412,0.003501277801263304
Jardim,Indústria,26975.817957,584732.3261542391,48612,0.013526386613129592
Jardim,Construção,4046.37269355,91577.05755844776,5060,0.013526386613129592
Jardim,Serviços,100546.66462299999,2479534.781032317,163113,0.019613527574791893
Aquidauana - AnastAcio,Agropecuária,556.417024,10528.472558462005,1064,0.0009416005316430707
Aquidauana - AnastAcio,Indústria,11986.587336999999,203054.06088515552,21847,0.006010391038030887
Aquidauana - AnastAcio,Construção,1797.98810055,28506.367404001703,1122,0.006010391038030887
Aquidauana - AnastAcio,Serviços,21248.336787,520769.1342892412,34683,0.004144889748982853
CuiabA,Agropecuária,240.562848,5749.0609924416885,347,0.0004070941322786904
CuiabA,Indústria,904.4912850000001,17966.97819563445,1409,0.00045353578633346435
CuiabA,Construção,135.67369275000001,2832.3303218380447,155,0.00045353578633346435
CuiabA,Serviços,5803.111031,140274.7284732249,5173,0.0011320065031780416
TangarA da Serra,Agropecuária,90.257248,1539.3484063004798,54,0.0001527384480267816
TangarA da Serra,Indústria,2069.0484100000003,41215.943991449254,1161,0.0010374754441015474
TangarA da Serra,Construção,310.35726150000005,4759.101241025206,588,0.0010374754441015474
TangarA da Serra,Serviços,3643.45786,88025.83715147254,2459,0.0007107253281115363
Diamantino,Agropecuária,1656.903132,30038.933481843138,1744,0.0028039057086295567
Diamantino,Indústria,501.026252,10818.022901483177,480,0.00025122777736275086
Diamantino,Construção,75.1539378,1176.3070638659594,113,0.00025122777736275086
Diamantino,Serviços,2368.980333,55220.43271965366,3564,0.00046211439493942753
CAceres,Agropecuária,738.5766460000001,12978.079879993207,956,0.0012498614034727237
CAceres,Indústria,8170.430338,126174.19807995962,5895,0.004096869267267315
CAceres,Construção,1225.5645507,25423.162790372317,2190,0.004096869267267315
CAceres,Serviços,4394.052481,71185.2561113414,7243,0.000857142997476039
Pontes e Lacerda - Comodoro,Agropecuária,369.937664,7688.037193131581,591,0.000626029553504811
Pontes e Lacerda - Comodoro,Indústria,2512.5629759999997,59361.452915414695,3044,0.001259865345228295
Pontes e Lacerda - Comodoro,Construção,376.88444639999994,6230.37563349628,483,0.001259865345228295
Pontes e Lacerda - Comodoro,Serviços,2524.36356,38660.94820271752,2533,0.0004924248305849229
Mirassol D'oeste,Agropecuária,179.337244,2945.8631267145734,153,0.0003034846832684313
Mirassol D'oeste,Indústria,237.680722,5392.186874338748,404,0.00011917938286003003
Mirassol D'oeste,Construção,35.6521083,881.6834400616817,26,0.00011917938286003003
Mirassol D'oeste,Serviços,1649.919806,39745.58033638665,1927,0.0003218480467006341
Sinop,Agropecuária,5447.572845,106878.71025834291,3838,0.009218692573677177
Sinop,Indústria,6675.9991469999995,165815.73063631955,8248,0.003347522052350324
Sinop,Construção,1001.3998720499999,17289.13582163648,877,0.003347522052350324
Sinop,Serviços,19066.970903,327898.8061469232,25274,0.0037193730988088853
Sorriso,Agropecuária,2380.853996,46915.46717324261,1242,0.004029016532028556
Sorriso,Indústria,3078.511316,52596.07557812975,3522,0.001543646769839831
Sorriso,Construção,461.7766974,7909.653909761038,271,0.001543646769839831
Sorriso,Serviços,4134.918355,96451.42582322068,3445,0.0008065939877706692
JuAna,Agropecuária,5292.863349,93162.55337237645,9723,0.008956884366162966
JuAna,Indústria,2653.035355,57639.87914697881,1490,0.0013303019010298222
JuAna,Construção,397.95530325,8674.70099244617,783,0.001330301901029822
JuAna,Serviços,11566.670815999998,195533.01784898105,6442,0.002256297788184033
Alta Floresta,Agropecuária,2191.545282,49558.22637902728,3616,0.003708657560145147
Alta Floresta,Indústria,479.910893,9125.342383749652,846,0.00024063997944076383
Alta Floresta,Construção,71.98663395,1768.7856384548463,98,0.00024063997944076383
Alta Floresta,Serviços,2265.104176,45626.939114888984,3066,0.0004418513869388929
Peixoto de Azevedo - GuarantA do Norte,Agropecuária,1164.50072,18351.3654326652,1849,0.0019706343439462033
Peixoto de Azevedo - GuarantA do Norte,Indústria,494.97525099999996,9476.000313268038,885,0.00024819364586568555
Peixoto de Azevedo - GuarantA do Norte,Construção,74.24628764999999,1268.656795675805,121,0.0002481936458656855
Peixoto de Azevedo - GuarantA do Norte,Serviços,1975.7886589999998,30286.79899765761,3515,0.00038541492639819556
Juara,Agropecuária,1205.090696,29941.860349854513,1263,0.0020393230096994986
Juara,Indústria,168.528958,2623.631978849835,189,8.450486450678116e-05
Juara,Construção,25.2793437,620.6725341455664,38,8.450486450678116e-05
Juara,Serviços,1596.3225590000002,33493.2041234195,1146,0.00031139289052107286
Barra do GarAas,Agropecuária,2690.52696,58629.21756166588,3274,0.004553062732918853
Barra do GarAas,Indústria,602.577303,10609.622458707234,758,0.0003021481527517462
Barra do GarAas,Construção,90.38659545,1449.996694356251,130,0.00030214815275174617
Barra do GarAas,Serviços,3891.052556,84765.23094634355,5091,0.0007590233538648178
Confresa - Vila Rica,Agropecuária,1348.6120850000002,28165.22899822538,1015,0.0022821980662767615
Confresa - Vila Rica,Indústria,541.3268479999999,11679.750674039262,668,0.0002714355591287933
Confresa - Vila Rica,Construção,81.19902719999999,1494.1232544754905,78,0.0002714355591287933
Confresa - Vila Rica,Serviços,2602.30639,41035.28993367831,1578,0.0005076290529347573
Agua Boa,Agropecuária,2157.2896339999998,42843.135385958056,3330,0.0036506882044688937
Agua Boa,Indústria,586.017873,10205.15833690767,905,0.00029384481779337347
Agua Boa,Construção,87.90268095,1617.3212960709486,50,0.00029384481779337347
Agua Boa,Serviços,2172.9884460000003,53283.28438550849,4032,0.00042388247253281734
RondonApolis,Agropecuária,4290.102882,91199.54517489846,7426,0.007259956076567978
RondonApolis,Indústria,2809.1957300000004,67298.65056668351,1885,0.0014086048317979763
RondonApolis,Construção,421.3793595,9371.164058318498,678,0.0014086048317979763
RondonApolis,Serviços,6291.112123,120898.96427586266,6210,0.001227200340888707
Primavera do Leste,Agropecuária,1371.8918780000001,25305.746980265572,1711,0.002321593455921311
Primavera do Leste,Indústria,1128.1109749999998,25304.102109672665,570,0.000565664596887781
Primavera do Leste,Construção,169.21664624999997,2601.141869329942,277,0.000565664596887781
Primavera do Leste,Serviços,3256.0621039999996,55582.61237388792,4422,0.0006351564629368154
Jaciara,Agropecuária,2273.687715,54791.07382863476,3842,0.003847663656736568
Jaciara,Indústria,699.552579,10934.403240056734,470,0.00035077411386928725
Jaciara,Construção,104.93288685,1669.0042047998918,100,0.00035077411386928725
Jaciara,Serviços,3380.1382999999996,83877.49037451377,1970,0.0006593598703869379
GoiAnia,Agropecuária,1487.688568,32638.045280368242,979,0.002517551200137469
GoiAnia,Indústria,391.094631,9438.39507247473,607,0.00019610516313751003
GoiAnia,Construção,58.66419465,1453.088073100168,89,0.00019610516313751003
GoiAnia,Serviços,2199.273695,53676.43566811542,3339,0.0004290099072220217
AnApolis,Agropecuária,1879.085818,40698.737033559286,1420,0.003179895885485622
AnApolis,Indústria,246.68995599999997,4361.584907755394,383,0.00012369685040694196
AnApolis,Construção,37.003493399999996,898.0698712413922,56,0.00012369685040694196
AnApolis,Serviços,1659.2772679999998,30095.86686356545,1780,0.00032367339654844075
Inhumas - ItaberaA - Anicuns,Agropecuária,1005.8768540000001,22383.373368959252,802,0.0017022020169064052
Inhumas - ItaberaA - Anicuns,Indústria,1587.171573,32772.61025674212,820,0.0007958496884872434
Inhumas - ItaberaA - Anicuns,Construção,238.07573595,4242.06079394896,274,0.0007958496884872434
Inhumas - ItaberaA - Anicuns,Serviços,2050.26152,35383.426728721824,1656,0.0003999422657015325
CatalAo,Agropecuária,596.236621,11324.826282875267,464,0.001008985518240844
CatalAo,Indústria,342.955467,7903.889365089889,354,0.00017196691663337086
CatalAo,Construção,51.44332005,1043.3937581495388,77,0.00017196691663337084
CatalAo,Serviços,1001.240276,18534.063754233463,1988,0.00019531084234320885
GoiAs - Itapuranga,Agropecuária,2903.431415,63611.31781948254,3110,0.004913351759620484
GoiAs - Itapuranga,Indústria,1798.129142,35336.86623943857,2804,0.0009016293776076433
GoiAs - Itapuranga,Construção,269.7193713,6165.11854111467,526,0.0009016293776076432
GoiAs - Itapuranga,Serviços,10726.907725000001,259683.7462603675,12427,0.0020924861231887003
Pires do Rio,Agropecuária,2443.312137,39247.49266486802,1935,0.004134711750245023
Pires do Rio,Indústria,3355.733699,70045.15312926193,3592,0.0016826533844399283
Pires do Rio,Construção,503.36005485,11645.052983822612,517,0.0016826533844399283
Pires do Rio,Serviços,5900.691187,96012.07098072031,3816,0.001151041357169814
Itumbiara,Agropecuária,4625.969283,108504.61438068993,7659,0.007828328301179577
Itumbiara,Indústria,1751.567352,32631.469244857806,1877,0.0008782820680304774
Itumbiara,Construção,262.7351028,4232.0881291289925,366,0.0008782820680304774
Itumbiara,Serviços,5478.672205999999,86077.05102446597,9995,0.0010687185774737912
Caldas Novas-Morrinhos,Agropecuária,2202.403495,46162.52094154262,3450,0.0037270324456941083
Caldas Novas-Morrinhos,Indústria,1733.944405,40166.664199735365,2356,0.0008694454575979534
Caldas Novas-Morrinhos,Construção,260.09166074999996,3965.0893610829753,281,0.0008694454575979533
Caldas Novas-Morrinhos,Serviços,5132.146137999999,99602.9672657759,2990,0.0010011221175058144
Piracanjuba,Agropecuária,1536.473575,34575.93906067948,2543,0.0026001079634032365
Piracanjuba,Indústria,544.279951,9527.275467149102,703,0.0002729163228613357
Piracanjuba,Construção,81.64199264999999,1780.0804010117415,133,0.0002729163228613357
Piracanjuba,Serviços,2421.961701,42225.34273882845,3788,0.0004724494122780384
Rio Verde,Agropecuária,1469.092564,24405.431594036403,926,0.0024860819846074336
Rio Verde,Indústria,1509.3318840000002,23028.60818275777,2924,0.0007568188153942348
Rio Verde,Construção,226.3997826,5031.481554168213,267,0.0007568188153942348
Rio Verde,Serviços,2322.648995,55342.96920636795,1678,0.00045307659165826194
JataA-Mineiros,Agropecuária,918.825987,17910.374914893382,1169,0.0015548895891558294
JataA-Mineiros,Indústria,254.199151,6348.881069542558,353,0.0001274621588355979
JataA-Mineiros,Construção,38.129872649999996,787.7337355264726,36,0.00012746215883559787
JataA-Mineiros,Serviços,1338.661093,28560.28395067872,2190,0.0002611311509864897
QuirinApolis,Agropecuária,1300.147287,21310.92927437226,1923,0.002200183178891191
QuirinApolis,Indústria,803.9495039999999,18067.67680605789,968,0.00040312148554205095
QuirinApolis,Construção,120.59242559999998,2877.919196768831,235,0.00040312148554205095
QuirinApolis,Serviços,1872.481437,37146.99501837081,2069,0.00036526289992402596
SAo LuAs de Montes Belos,Agropecuária,1511.363613,32015.605586050508,1099,0.0025576154576945373
SAo LuAs de Montes Belos,Indústria,376.903632,5799.433436427911,458,0.0001889894219501061
SAo LuAs de Montes Belos,Construção,56.535544800000004,1393.7685878639372,65,0.0001889894219501061
SAo LuAs de Montes Belos,Serviços,1569.3753190000002,24025.77530632058,2530,0.00030613632197365996
IporA,Agropecuária,1387.94843,28160.931598685627,1078,0.0023487652663574245
IporA,Indústria,112.95315000000001,2694.990543578136,138,5.6637688558924863e-05
IporA,Construção,16.9429725,284.4839398725226,27,5.6637688558924863e-05
IporA,Serviços,1275.675018,21502.51414808829,1822,0.0002488445264279082
Palmeiras de GoiAs,Agropecuária,487.503465,10849.938981405401,500,0.0008249810879651288
Palmeiras de GoiAs,Indústria,184.46241600000002,4342.1166423732375,134,9.249432059428922e-05
Palmeiras de GoiAs,Construção,27.6693624,535.8096212582171,22,9.24943205942892e-05
Palmeiras de GoiAs,Serviços,750.9155020000001,11541.59783840421,440,0.0001464802632691871
Porangatu,Agropecuária,1836.4642939999999,37598.66764476123,1655,0.0031077693186718825
Porangatu,Indústria,14389.325257999999,275386.27015646046,24769,0.007215187204037028
Porangatu,Construção,2158.3987887,48587.67728186236,2415,0.007215187204037028
Porangatu,Serviços,25078.21241,530678.982250291,38661,0.004891979385634517
UruaAu - NiquelAndia,Agropecuária,677.00369,15036.098539720144,564,0.001145664145654035
UruaAu - NiquelAndia,Indústria,6578.988658,135353.004488139,9155,0.0032988784345058374
UruaAu - NiquelAndia,Construção,986.8482987,23442.447835723993,1408,0.0032988784345058374
UruaAu - NiquelAndia,Serviços,6925.335128000001,131575.01810535233,7103,0.0013509175267722591
Ceres - Rialma - GoianAsia,Agropecuária,1153.977014,17750.84930720264,2067,0.0019528255301661716
Ceres - Rialma - GoianAsia,Indústria,1828.743987,27464.295941533313,2140,0.0009169804683597805
Ceres - Rialma - GoianAsia,Construção,274.31159805,5930.4230546512,261,0.0009169804683597804
Ceres - Rialma - GoianAsia,Serviços,2523.3441119999998,50141.13109655822,4853,0.0004922259679818316
LuziAnia,Agropecuária,2395.69089,56813.190691199925,4282,0.004054124367834693
LuziAnia,Indústria,736.1617229999999,17889.851125313926,650,0.00036913090424016957
LuziAnia,Construção,110.42425844999998,2406.918229019177,209,0.00036913090424016957
LuziAnia,Serviços,2408.0879830000003,38153.808938483395,3298,0.00046974308132635375
Aguas Lindas de GoiAs,Agropecuária,2694.954776,50519.04653471522,3018,0.004560555734965494
Aguas Lindas de GoiAs,Indústria,3858.5473450000004,62800.41841209231,3051,0.001934777408296948
Aguas Lindas de GoiAs,Construção,578.78210175,8691.443651104764,667,0.001934777408296948
Aguas Lindas de GoiAs,Serviços,9280.323088000001,213249.79937980356,9289,0.001810302444859309
Posse-Campos Belos,Agropecuária,1413.3259189999999,32418.66045082255,1033,0.002391710496469877
Posse-Campos Belos,Indústria,4574.031231999999,102016.38226422433,2442,0.0022935399001870363
Posse-Campos Belos,Construção,686.1046847999999,12623.296951554528,1049,0.0022935399001870363
Posse-Campos Belos,Serviços,7506.339109,128692.4990955034,8901,0.0014642533360219737
Flores de GoiAs,Agropecuária,715.08182,12094.857781206252,543,0.0012101021227565723
Flores de GoiAs,Indústria,96.369954,2372.649986120786,141,4.832243670132188e-05
Flores de GoiAs,Construção,14.4554931,306.58493530178725,18,4.8322436701321876e-05
Flores de GoiAs,Serviços,899.4317619999999,20959.734030583433,1297,0.00017545116719461308
Distrito Federal,Agropecuária,610.088517,11944.208194091101,1121,0.001032426484414202
Distrito Federal,Indústria,792.485224,12496.22048604186,1195,0.0003973729931786923
Distrito Federal,Construção,118.87278359999999,1936.8223198795285,135,0.00039737299317869223
Distrito Federal,Serviços,1314.0100419999999,29833.968256697804,2510,0.0002563224975085353
